CustomerID,Age,Gender,Location,JoinDate,TenureMonths,ContractType,PaymentMethod,MonthlyCharge,TotalCharges,DataUsageGB,CallMinutes,SupportTickets,HasInternet,HasPhone,TechSupport,Streaming,Churn
CUST04742,42.0,Male,Hyderabad,2020-07-16 14:00:00,3,One Year,Bank Transfer,83.6,235.39,30.9,445,3,No,Yes,Yes,No,0
CUST00129,35.0,Female,Chennai,2020-01-06 09:00:00,30,Month-to-Month,Digital Wallet,88.58,2813.43,1.4,47,0,Yes,Yes,No,Yes,0
CUST01599,33.0,Male,Delhi,2020-03-07 15:00:00,1,One Year,Credit Card,99.7,99.46,1.6,277,1,Yes,Yes,No,No,0
CUST03629,34.0,Female,Mumbai,2020-05-31 05:00:00,22,Month-to-Month,Digital Wallet,70.28,1701.13,2.8,332,2,Yes,Yes,Yes,No,0
CUST04515,31.0,Male,Delhi,2020-07-07 03:00:00,52,One Year,Digital Wallet,49.51,2639.6,11.8,463,1,Yes,Yes,Yes,Yes,0
CUST00701,54.0,Female,Bangalore,2020-01-30 05:00:00,6,One Year,Digital Wallet,44.53,232.72,2.8,116,1,Yes,Yes,Yes,Yes,0
CUST04003,47.0,Male,Delhi,2020-06-15 19:00:00,30,Month-to-Month,Bank Transfer,,2668.54,12.8,348,2,Yes,Yes,No,Yes,0
CUST03028,35.0,Female,Bangalore,2020-05-06 04:00:00,11,Month-to-Month,Bank Transfer,60.36,614.8,2.0,418,1,Yes,Yes,No,No,0
CUST02969,45.0,Female,Mumbai,2020-05-03 17:00:00,72,Month-to-Month,Credit Card,69.87,5710.72,3.5,355,1,Yes,Yes,No,Yes,0
CUST04368,33.0,Male,Chennai,2020-07-01 00:00:00,1,One Year,Digital Wallet,44.56,46.15,2.1,370,2,Yes,Yes,No,Yes,0
CUST01708,40.0,Male,Hyderabad,2020-03-12 04:00:00,32,One Year,Digital Wallet,49.7,1548.63,11.6,425,1,Yes,Yes,Yes,No,0
CUST02953,60.0,Female,Chennai,2020-05-03 01:00:00,72,Month-to-Month,Digital Wallet,62.87,4471.56,2.2,160,0,Yes,Yes,Yes,No,0
CUST00454,,Male,Chennai,2020-01-19 22:00:00,35,One Year,Credit Card,122.49,4670.3,10.9,87,1,Yes,Yes,Yes,Yes,0
CUST02868,48.0,Female,Mumbai,2020-04-29 12:00:00,32,One Year,Digital Wallet,42.95,1579.29,,287,2,No,Yes,Yes,No,0
CUST02040,33.0,Female,Delhi,2020-03-26 00:00:00,4,Two Year,Digital Wallet,65.22,283.4,1.4,356,0,Yes,Yes,Yes,No,0
CUST01772,34.0,Male,Bangalore,2020-03-14 20:00:00,27,Two Year,Bank Transfer,31.91,837.0,3.4,340,0,Yes,Yes,No,No,0
CUST02315,47.0,Female,Chennai,2020-04-06 11:00:00,19,Two Year,Bank Transfer,77.42,1523.23,6.3,333,3,Yes,Yes,No,Yes,0
CUST00609,59.0,Male,Mumbai,2020-01-26 09:00:00,12,Month-to-Month,Credit Card,124.38,1312.22,1.6,131,1,Yes,Yes,No,Yes,0
CUST00167,64.0,Female,Delhi,2020-01-07 23:00:00,16,Month-to-Month,Bank Transfer,32.23,510.46,2.7,314,0,Yes,Yes,No,Yes,0
CUST00730,44.0,Male,Chennai,2020-01-31 10:00:00,72,Month-to-Month,Digital Wallet,49.69,3766.2,2.5,252,2,Yes,Yes,No,Yes,1
CUST04260,53.0,Male,Mumbai,2020-06-26 12:00:00,1,Month-to-Month,Bank Transfer,63.44,61.68,16.9,57,1,Yes,Yes,No,No,0
CUST03358,47.0,Male,Delhi,2020-05-19 22:00:00,3,Month-to-Month,Cash,90.3,310.92,28.2,242,0,Yes,Yes,Yes,No,1
CUST02074,34.0,Female,Mumbai,2020-03-27 10:00:00,64,One Year,Credit Card,55.23,3523.16,1.6,389,1,Yes,Yes,No,No,0
CUST04060,50.0,Female,Delhi,2020-06-18 04:00:00,2,One Year,Digital Wallet,20.0,37.25,29.8,337,1,No,Yes,No,Yes,0
CUST03700,54.0,Male,Chennai,2020-06-03 04:00:00,3,Month-to-Month,Digital Wallet,90.69,251.93,38.0,457,0,Yes,Yes,No,No,1
CUST01622,53.0,Female,Mumbai,2020-03-08 14:00:00,27,Month-to-Month,Digital Wallet,121.57,3181.32,2.1,383,2,Yes,Yes,Yes,No,0
CUST00587,31.0,Male,Delhi,2020-01-25 11:00:00,2,Month-to-Month,Bank Transfer,67.46,147.47,7.2,118,0,No,Yes,No,No,0
CUST01401,48.0,Female,Delhi,2020-02-28 09:00:00,20,Two Year,Digital Wallet,102.42,1974.4,4.2,0,1,No,Yes,No,Yes,0
CUST03045,18.0,Male,Mumbai,2020-05-06 21:00:00,40,One Year,Cash,67.44,2433.75,0.7,551,0,Yes,Yes,No,Yes,0
CUST03224,45.0,Male,Hyderabad,2020-05-14 08:00:00,6,Month-to-Month,Cash,24.12,164.18,11.6,545,0,Yes,Yes,No,Yes,0
CUST01700,46.0,Male,Delhi,2020-03-11 20:00:00,8,Month-to-Month,Digital Wallet,108.78,854.8,16.8,225,2,Yes,Yes,No,No,1
CUST03088,18.0,Female,Delhi,2020-05-08 16:00:00,13,One Year,Bank Transfer,79.25,974.45,12.4,408,1,Yes,Yes,No,Yes,0
CUST04402,31.0,Female,Hyderabad,2020-07-02 10:00:00,3,Month-to-Month,Credit Card,104.81,327.51,1.7,262,3,Yes,Yes,No,Yes,1
CUST02981,57.0,Male,Mumbai,2020-05-04 05:00:00,1,One Year,Digital Wallet,35.35,39.3,3.2,106,0,Yes,Yes,No,No,0
CUST00040,50.0,Female,Mumbai,2020-01-02 16:00:00,17,Month-to-Month,Credit Card,27.29,448.86,8.4,255,0,No,Yes,No,No,0
CUST01379,63.0,Male,Bangalore,2020-02-27 11:00:00,18,Month-to-Month,Credit Card,29.01,449.41,,193,0,Yes,Yes,No,No,1
CUST02089,59.0,Female,Mumbai,2020-03-28 01:00:00,50,Two Year,Credit Card,,4167.15,1.5,203,2,Yes,No,No,Yes,0
CUST02175,,Female,Chennai,2020-03-31 15:00:00,9,Month-to-Month,Digital Wallet,60.65,479.07,5.3,184,0,Yes,Yes,No,Yes,0
CUST03217,35.0,Female,Bangalore,2020-05-14 01:00:00,1,Two Year,Cash,,104.88,2.9,217,0,Yes,Yes,Yes,No,0
CUST02885,36.0,Male,Bangalore,2020-04-30 05:00:00,11,Month-to-Month,Credit Card,87.17,1042.48,10.5,211,0,Yes,Yes,No,Yes,0
CUST00074,18.0,Female,Bangalore,2020-01-04 02:00:00,45,Month-to-Month,Digital Wallet,73.78,3027.02,5.5,270,2,No,Yes,Yes,No,0
CUST03930,50.0,Male,Chennai,2020-06-12 18:00:00,1,Month-to-Month,Bank Transfer,53.26,46.83,19.8,434,1,No,Yes,No,No,0
CUST03911,44.0,Female,Bangalore,2020-06-11 23:00:00,7,Month-to-Month,Digital Wallet,81.17,599.77,16.6,281,0,Yes,Yes,Yes,No,0
CUST02657,52.0,Female,Bangalore,2020-04-20 17:00:00,9,Two Year,Credit Card,101.51,979.16,4.6,466,4,Yes,Yes,No,Yes,0
CUST03180,53.0,Male,Mumbai,2020-05-12 12:00:00,9,One Year,Credit Card,23.53,223.53,1.4,331,2,Yes,Yes,Yes,Yes,0
CUST02076,49.0,Male,Mumbai,2020-03-27 12:00:00,37,One Year,Cash,85.69,3395.96,,331,3,No,Yes,No,No,0
CUST00441,41.0,Male,Chennai,2020-01-19 09:00:00,16,One Year,Digital Wallet,32.53,512.65,5.9,423,0,Yes,Yes,No,No,0
CUST04072,23.0,Female,Bangalore,2020-06-18 16:00:00,20,One Year,Bank Transfer,39.41,779.81,13.0,252,1,Yes,Yes,Yes,Yes,0
CUST02051,31.0,Female,Delhi,2020-03-26 11:00:00,10,Month-to-Month,Bank Transfer,52.98,493.96,5.4,430,2,Yes,Yes,No,Yes,0
CUST02541,26.0,Male,Delhi,2020-04-15 21:00:00,15,One Year,Bank Transfer,23.85,367.42,15.2,484,1,Yes,Yes,No,Yes,0
CUST03306,48.0,Male,Chennai,2020-05-17 18:00:00,21,Month-to-Month,Credit Card,114.94,2540.66,2.1,435,1,Yes,Yes,Yes,Yes,0
CUST01301,53.0,Male,Chennai,2020-02-24 05:00:00,7,Month-to-Month,Cash,90.92,597.81,11.0,361,1,No,No,No,Yes,1
CUST01781,41.0,Female,Bangalore,2020-03-15 05:00:00,29,Two Year,Bank Transfer,50.07,1394.08,,448,2,No,Yes,Yes,Yes,0
CUST04826,43.0,Male,Chennai,2020-07-20 02:00:00,12,One Year,Cash,113.6,1383.03,6.8,355,3,Yes,No,No,No,1
CUST03430,47.0,Male,Mumbai,2020-05-22 22:00:00,8,One Year,Digital Wallet,95.19,766.75,2.8,394,1,Yes,Yes,Yes,Yes,0
CUST01304,48.0,Female,Mumbai,2020-02-24 08:00:00,29,Two Year,Credit Card,104.29,2904.68,2.6,353,1,Yes,Yes,No,No,0
CUST00236,18.0,Female,Delhi,2020-01-10 20:00:00,10,Month-to-Month,Credit Card,108.82,927.66,16.7,165,2,Yes,Yes,No,Yes,0
CUST02599,36.0,Male,Chennai,2020-04-18 07:00:00,25,Month-to-Month,Digital Wallet,29.41,748.03,,136,0,Yes,Yes,Yes,Yes,0
CUST00520,21.0,Female,Bangalore,2020-01-22 16:00:00,72,One Year,Credit Card,78.0,6321.98,0.1,433,0,Yes,Yes,No,No,0
CUST02573,41.0,Male,Delhi,2020-04-17 05:00:00,55,Month-to-Month,Credit Card,80.82,4427.2,15.2,280,0,Yes,Yes,No,No,0
CUST03280,31.0,Male,Delhi,2020-05-16 16:00:00,2,Two Year,Credit Card,92.59,177.52,1.0,293,4,Yes,Yes,No,Yes,0
CUST03186,27.0,Male,Bangalore,2020-05-12 18:00:00,15,Month-to-Month,Bank Transfer,94.27,1401.82,0.0,377,2,Yes,Yes,No,Yes,0
CUST02768,35.0,Female,Delhi,2020-04-25 08:00:00,5,Month-to-Month,Credit Card,51.83,230.92,33.7,142,1,Yes,Yes,Yes,No,0
CUST00735,47.0,Female,Mumbai,2020-01-31 15:00:00,68,Two Year,Cash,42.06,2540.17,1.4,286,1,Yes,Yes,Yes,Yes,0
CUST04715,41.0,Female,Chennai,2020-07-15 11:00:00,45,Month-to-Month,Cash,77.78,3560.9,0.6,443,2,Yes,Yes,No,No,0
CUST04941,39.0,Female,Chennai,2020-07-24 21:00:00,36,Month-to-Month,Bank Transfer,120.81,4710.13,,352,1,No,Yes,Yes,No,0
CUST02106,31.0,Female,Delhi,2020-03-28 18:00:00,21,Two Year,Cash,89.46,1801.91,3.1,397,1,Yes,Yes,Yes,Yes,0
CUST02679,38.0,Female,Chennai,2020-04-21 15:00:00,19,Month-to-Month,Bank Transfer,,524.53,2.9,540,3,Yes,Yes,No,No,1
CUST03229,41.0,Male,Delhi,2020-05-14 13:00:00,19,Month-to-Month,Cash,73.98,1523.17,2.0,250,1,Yes,Yes,No,Yes,0
CUST02761,32.0,Female,Mumbai,2020-04-25 01:00:00,23,Two Year,Cash,,1094.47,15.8,264,0,No,Yes,Yes,No,0
CUST00592,47.0,Male,Delhi,2020-01-25 16:00:00,18,Month-to-Month,Digital Wallet,52.2,897.22,23.1,468,2,Yes,Yes,No,Yes,0
CUST01303,32.0,Female,Chennai,2020-02-24 07:00:00,41,Month-to-Month,Bank Transfer,91.56,4224.39,,211,0,Yes,Yes,No,No,1
CUST01387,60.0,Male,Delhi,2020-02-27 19:00:00,72,Two Year,Cash,43.96,2857.49,17.5,262,2,Yes,Yes,No,No,0
CUST04707,36.0,Male,Bangalore,2020-07-15 03:00:00,22,Two Year,Cash,81.07,2049.48,19.5,341,0,Yes,Yes,Yes,Yes,0
CUST04538,39.0,Female,Delhi,2020-07-08 02:00:00,5,Month-to-Month,Bank Transfer,66.21,331.17,2.2,395,2,Yes,Yes,Yes,No,0
CUST03968,,Male,Bangalore,2020-06-14 08:00:00,72,Two Year,Credit Card,72.3,4729.99,0.1,331,0,Yes,Yes,Yes,No,0
CUST01890,48.0,Female,Delhi,2020-03-19 18:00:00,15,One Year,Credit Card,102.73,1720.71,24.6,210,2,Yes,Yes,No,No,0
CUST02987,43.0,Female,Bangalore,2020-05-04 11:00:00,3,Month-to-Month,Bank Transfer,109.52,369.56,1.9,340,1,Yes,Yes,Yes,No,0
CUST04936,42.0,Female,Bangalore,2020-07-24 16:00:00,33,One Year,Bank Transfer,47.95,1743.75,7.6,432,1,Yes,Yes,Yes,Yes,0
CUST03297,30.0,Female,Mumbai,2020-05-17 09:00:00,6,Month-to-Month,Credit Card,66.08,342.16,3.5,282,0,Yes,Yes,Yes,No,1
CUST00904,44.0,Female,Mumbai,2020-02-07 16:00:00,53,Month-to-Month,Cash,20.0,1054.57,1.2,296,1,Yes,Yes,Yes,No,1
CUST04621,62.0,Female,Mumbai,2020-07-11 13:00:00,25,Two Year,Digital Wallet,84.61,2381.26,11.4,326,0,Yes,Yes,Yes,No,0
CUST01279,38.0,Male,Mumbai,2020-02-23 07:00:00,42,One Year,Bank Transfer,50.23,2368.16,11.4,268,0,Yes,Yes,Yes,Yes,0
CUST00933,18.0,Female,Mumbai,2020-02-08 21:00:00,1,Month-to-Month,Credit Card,20.0,17.3,0.2,151,1,No,Yes,Yes,Yes,1
CUST04944,62.0,Female,Hyderabad,2020-07-25 00:00:00,15,One Year,Cash,24.21,342.97,19.4,340,0,Yes,Yes,No,Yes,1
CUST02308,,Female,Mumbai,2020-04-06 04:00:00,15,One Year,Credit Card,63.45,1055.61,16.3,197,1,Yes,Yes,No,No,0
CUST01555,46.0,Male,Chennai,2020-03-05 19:00:00,41,Month-to-Month,Digital Wallet,62.83,2737.5,3.0,381,3,Yes,No,No,No,0
CUST04545,49.0,Female,Mumbai,2020-07-08 09:00:00,5,Month-to-Month,Credit Card,55.53,271.83,2.8,536,1,No,Yes,No,Yes,0
CUST03190,37.0,Male,Bangalore,2020-05-12 22:00:00,46,Month-to-Month,Bank Transfer,20.0,803.81,11.5,265,3,Yes,Yes,Yes,No,1
CUST04453,45.0,Male,Mumbai,2020-07-04 13:00:00,3,Month-to-Month,Bank Transfer,21.39,55.51,15.4,301,0,Yes,Yes,No,Yes,0
CUST00706,26.0,Female,Delhi,2020-01-30 10:00:00,4,Month-to-Month,Cash,20.0,73.5,0.6,270,1,Yes,Yes,Yes,No,0
CUST04702,49.0,Female,Bangalore,2020-07-14 22:00:00,8,Month-to-Month,Credit Card,55.26,391.26,19.1,222,0,Yes,Yes,Yes,Yes,0
CUST03070,26.0,Male,Bangalore,2020-05-07 22:00:00,10,Month-to-Month,Digital Wallet,71.65,616.45,5.0,421,1,Yes,Yes,No,No,0
CUST00745,33.0,Female,Chennai,2020-02-01 01:00:00,1,Month-to-Month,Cash,83.34,74.88,5.1,285,0,Yes,Yes,Yes,Yes,0
CUST03594,57.0,Male,Hyderabad,2020-05-29 18:00:00,61,Month-to-Month,Cash,88.93,5708.03,7.3,386,0,Yes,Yes,Yes,No,0
CUST01939,43.0,Female,Mumbai,2020-03-21 19:00:00,25,Two Year,Digital Wallet,69.28,1915.73,14.3,430,2,No,Yes,No,No,0
CUST04412,29.0,Female,Chennai,2020-07-02 20:00:00,3,Two Year,Bank Transfer,59.45,168.46,5.3,380,0,Yes,Yes,No,Yes,1
CUST02862,28.0,Male,Hyderabad,2020-04-29 06:00:00,26,Month-to-Month,Cash,20.0,507.69,,137,1,Yes,No,No,Yes,1
CUST04017,50.0,Male,Chennai,2020-06-16 09:00:00,14,One Year,Cash,79.47,1245.7,,400,2,Yes,No,No,No,0
CUST00513,31.0,Male,Bangalore,2020-01-22 09:00:00,10,Two Year,Digital Wallet,52.38,591.48,12.9,386,1,Yes,Yes,Yes,Yes,0
CUST00081,46.0,Male,Bangalore,2020-01-04 09:00:00,32,Two Year,Digital Wallet,93.44,2910.01,1.7,411,1,Yes,Yes,No,Yes,0
CUST04988,44.0,Female,Chennai,2020-07-26 20:00:00,27,Month-to-Month,Credit Card,90.88,2274.2,2.1,293,0,Yes,No,No,No,0
CUST01308,55.0,Female,Chennai,2020-02-24 12:00:00,28,One Year,Bank Transfer,82.47,2324.23,1.0,349,1,Yes,Yes,No,Yes,0
CUST04560,29.0,Female,Chennai,2020-07-09 00:00:00,11,Month-to-Month,Credit Card,61.76,648.21,5.1,257,1,Yes,Yes,No,Yes,0
CUST00914,40.0,Male,Delhi,2020-02-08 02:00:00,6,Two Year,Digital Wallet,92.65,513.5,19.4,456,3,Yes,Yes,No,Yes,0
CUST03452,40.0,Female,Mumbai,2020-05-23 20:00:00,30,Two Year,Digital Wallet,86.11,2359.61,7.2,294,1,Yes,Yes,Yes,Yes,0
CUST03695,38.0,Female,Chennai,2020-06-02 23:00:00,12,One Year,Digital Wallet,59.55,817.97,7.3,169,1,Yes,Yes,No,No,0
CUST04816,57.0,Male,Mumbai,2020-07-19 16:00:00,72,Month-to-Month,Digital Wallet,50.71,3918.82,0.5,546,2,Yes,Yes,No,Yes,0
CUST03156,27.0,Male,Hyderabad,2020-05-11 12:00:00,19,Month-to-Month,Digital Wallet,48.52,918.85,6.8,162,2,Yes,Yes,No,No,1
CUST02198,34.0,Male,Bangalore,2020-04-01 14:00:00,33,Month-to-Month,Bank Transfer,52.52,1931.78,8.7,486,1,No,Yes,Yes,No,0
CUST04243,50.0,Female,Hyderabad,2020-06-25 19:00:00,27,One Year,Digital Wallet,64.92,1610.21,,277,1,Yes,Yes,Yes,No,0
CUST00774,49.0,Male,Chennai,2020-02-02 06:00:00,11,Month-to-Month,Digital Wallet,75.09,934.14,2.5,0,0,Yes,Yes,No,Yes,0
CUST00329,49.0,Male,Bangalore,2020-01-14 17:00:00,15,One Year,Cash,20.0,293.78,20.0,406,2,Yes,Yes,Yes,No,0
CUST02054,25.0,Male,Bangalore,2020-03-26 14:00:00,1,Two Year,Digital Wallet,36.91,35.33,,268,4,Yes,Yes,No,Yes,0
CUST02001,40.0,Female,Bangalore,2020-03-24 09:00:00,16,Month-to-Month,Bank Transfer,34.42,607.15,10.6,144,2,No,Yes,No,Yes,1
CUST00943,40.0,Female,Chennai,2020-02-09 07:00:00,47,One Year,Cash,117.33,5726.58,7.9,351,3,Yes,No,Yes,No,0
CUST00822,69.0,Female,Chennai,2020-02-04 06:00:00,5,Two Year,Bank Transfer,80.29,354.49,6.8,272,0,Yes,Yes,Yes,No,0
CUST04539,51.0,Female,Chennai,2020-07-08 03:00:00,72,Month-to-Month,Digital Wallet,102.11,7936.67,1.0,289,1,Yes,Yes,Yes,No,0
CUST00909,67.0,Female,Chennai,2020-02-07 21:00:00,13,One Year,Digital Wallet,46.62,582.3,3.1,352,3,Yes,Yes,Yes,No,0
CUST02516,43.0,Female,Delhi,2020-04-14 20:00:00,1,Two Year,Bank Transfer,53.4,57.18,2.4,203,0,No,No,Yes,Yes,0
CUST00181,31.0,Female,Bangalore,2020-01-08 13:00:00,1,Month-to-Month,Bank Transfer,83.68,78.29,1.8,194,2,Yes,Yes,No,No,1
CUST00164,53.0,Female,Hyderabad,2020-01-07 20:00:00,1,Month-to-Month,Credit Card,84.16,91.54,5.6,414,0,No,Yes,Yes,Yes,0
CUST01523,30.0,Male,Chennai,2020-03-04 11:00:00,9,Month-to-Month,Credit Card,40.75,373.31,4.2,162,3,Yes,No,No,No,1
CUST00451,53.0,Male,Bangalore,2020-01-19 19:00:00,47,Month-to-Month,Bank Transfer,20.0,949.09,2.7,235,0,Yes,Yes,No,No,0
CUST02538,27.0,Male,Hyderabad,2020-04-15 18:00:00,2,One Year,Credit Card,28.89,53.18,0.8,406,2,Yes,Yes,No,No,0
CUST04995,41.0,Female,Mumbai,2020-07-27 03:00:00,18,Month-to-Month,Cash,20.81,380.83,30.2,501,1,No,Yes,No,Yes,0
CUST04787,34.0,Male,Chennai,2020-07-18 11:00:00,16,Month-to-Month,Digital Wallet,66.36,1189.77,7.1,367,0,Yes,Yes,No,Yes,0
CUST01311,51.0,Male,Chennai,2020-02-24 15:00:00,34,Month-to-Month,Bank Transfer,48.31,1605.28,1.2,156,0,Yes,Yes,No,Yes,0
CUST03149,31.0,Female,Chennai,2020-05-11 05:00:00,1,Two Year,Bank Transfer,53.81,46.33,6.3,212,1,No,Yes,No,No,0
CUST01111,44.0,Male,Delhi,2020-02-16 07:00:00,13,Month-to-Month,Bank Transfer,53.52,667.02,3.8,643,3,Yes,Yes,Yes,Yes,1
CUST04559,49.0,Female,Mumbai,2020-07-08 23:00:00,22,Month-to-Month,Digital Wallet,66.44,1398.36,,216,1,Yes,Yes,Yes,Yes,0
CUST03874,33.0,Female,Mumbai,2020-06-10 10:00:00,3,Month-to-Month,Cash,48.55,145.62,2.6,213,1,Yes,Yes,No,Yes,1
CUST03489,22.0,Male,Bangalore,2020-05-25 09:00:00,39,One Year,Digital Wallet,53.14,2225.56,1.1,199,2,Yes,Yes,Yes,Yes,0
CUST01287,48.0,Male,Bangalore,2020-02-23 15:00:00,22,One Year,Digital Wallet,94.62,1813.0,4.0,0,1,Yes,Yes,No,Yes,0
CUST04346,41.0,Male,Mumbai,2020-06-30 02:00:00,1,Month-to-Month,Bank Transfer,20.0,18.73,4.1,194,1,No,Yes,No,Yes,0
CUST04657,30.0,Female,Delhi,2020-07-13 01:00:00,24,Month-to-Month,Cash,62.87,1288.47,0.7,297,1,Yes,Yes,No,No,0
CUST03680,28.0,Female,Delhi,2020-06-02 08:00:00,32,Month-to-Month,Cash,44.84,1282.36,9.0,284,1,Yes,Yes,Yes,Yes,0
CUST04342,65.0,Male,Delhi,2020-06-29 22:00:00,25,One Year,Bank Transfer,62.0,1590.13,1.6,254,1,Yes,Yes,Yes,Yes,0
CUST04179,37.0,Female,Chennai,2020-06-23 03:00:00,50,Month-to-Month,Credit Card,72.46,4070.56,4.4,341,0,Yes,Yes,No,No,0
CUST03300,46.0,Male,Bangalore,2020-05-17 12:00:00,19,Month-to-Month,Cash,142.62,2489.71,9.2,324,0,Yes,Yes,No,Yes,0
CUST03310,27.0,Female,Mumbai,2020-05-17 22:00:00,31,Month-to-Month,Cash,53.9,1707.23,1.9,162,2,No,Yes,Yes,No,0
CUST04568,59.0,Male,Delhi,2020-07-09 08:00:00,1,Month-to-Month,Cash,20.0,22.28,4.2,305,1,Yes,Yes,Yes,No,0
CUST03125,50.0,Male,Bangalore,2020-05-10 05:00:00,34,Month-to-Month,Bank Transfer,29.05,953.15,,209,0,No,Yes,Yes,No,0
CUST00327,51.0,Male,Delhi,2020-01-14 15:00:00,1,Month-to-Month,Cash,56.9,60.7,0.9,107,4,Yes,No,Yes,Yes,1
CUST01790,19.0,Male,Bangalore,2020-03-15 14:00:00,22,Two Year,Bank Transfer,56.98,1196.11,5.6,292,3,Yes,Yes,No,No,0
CUST02490,41.0,Male,Delhi,2020-04-13 18:00:00,5,Two Year,Bank Transfer,38.49,179.67,25.1,388,1,Yes,Yes,No,No,0
CUST02006,42.0,Male,Bangalore,2020-03-24 14:00:00,9,Month-to-Month,Cash,51.21,525.86,10.6,202,0,Yes,Yes,No,No,0
CUST02007,32.0,Male,Delhi,2020-03-24 15:00:00,10,Two Year,Bank Transfer,57.79,640.45,0.2,361,0,No,Yes,No,Yes,0
CUST01858,45.0,Female,Bangalore,2020-03-18 10:00:00,8,One Year,Credit Card,36.79,259.49,4.9,413,2,No,Yes,Yes,No,0
CUST04697,57.0,Female,Delhi,2020-07-14 17:00:00,9,Two Year,Digital Wallet,47.44,402.94,8.3,435,2,Yes,Yes,No,No,0
CUST00312,51.0,Female,Delhi,2020-01-14 00:00:00,3,Month-to-Month,Cash,105.88,344.69,2.3,158,1,Yes,Yes,No,Yes,1
CUST00832,,Male,Bangalore,2020-02-04 16:00:00,25,Month-to-Month,Bank Transfer,39.12,909.33,6.3,351,1,No,Yes,Yes,No,0
CUST03079,39.0,Male,Hyderabad,2020-05-08 07:00:00,16,Month-to-Month,Credit Card,34.69,590.81,6.6,174,1,Yes,No,No,No,0
CUST04729,42.0,Male,Delhi,2020-07-16 01:00:00,51,One Year,Digital Wallet,104.88,4630.39,21.3,387,2,Yes,Yes,No,No,0
CUST03462,43.0,Male,Mumbai,2020-05-24 06:00:00,22,Month-to-Month,Bank Transfer,62.25,1287.41,17.8,397,0,No,Yes,Yes,Yes,0
CUST01201,36.0,Female,Delhi,2020-02-20 01:00:00,15,Month-to-Month,Digital Wallet,54.43,702.55,14.6,306,0,No,Yes,No,Yes,0
CUST04403,46.0,Male,Hyderabad,2020-07-02 11:00:00,9,One Year,Bank Transfer,62.7,622.71,0.1,353,0,No,Yes,Yes,No,0
CUST03547,59.0,Female,Delhi,2020-05-27 19:00:00,16,Two Year,Digital Wallet,54.73,863.42,2.6,157,2,Yes,Yes,No,No,0
CUST04708,53.0,Female,Mumbai,2020-07-15 04:00:00,9,Two Year,Digital Wallet,44.37,364.67,22.5,41,4,Yes,No,No,No,0
CUST02134,37.0,Female,Delhi,2020-03-29 22:00:00,51,Two Year,Cash,41.86,2017.36,1.1,275,0,Yes,Yes,No,Yes,0
CUST03451,26.0,Female,Delhi,2020-05-23 19:00:00,6,One Year,Credit Card,,250.73,7.8,242,1,Yes,Yes,No,Yes,0
CUST02209,41.0,Female,Bangalore,2020-04-02 01:00:00,24,One Year,Cash,79.96,1743.62,0.6,147,2,Yes,Yes,No,No,0
CUST01901,37.0,Female,Delhi,2020-03-20 05:00:00,33,Month-to-Month,Bank Transfer,20.0,738.14,3.2,294,2,Yes,Yes,No,Yes,0
CUST01481,37.0,Male,Mumbai,2020-03-02 17:00:00,6,One Year,Cash,69.3,413.7,3.8,167,1,No,Yes,No,Yes,0
CUST00777,39.0,Female,Mumbai,2020-02-02 09:00:00,28,Month-to-Month,Cash,92.22,2706.36,0.0,249,1,No,Yes,No,Yes,0
CUST00799,42.0,Male,Mumbai,2020-02-03 07:00:00,4,One Year,Credit Card,66.74,272.33,4.4,180,1,Yes,Yes,Yes,No,0
CUST03714,54.0,Female,Delhi,2020-06-03 18:00:00,12,Month-to-Month,Credit Card,23.81,256.85,14.4,490,2,Yes,Yes,Yes,Yes,0
CUST03942,34.0,Male,Bangalore,2020-06-13 06:00:00,10,One Year,Cash,95.93,906.13,8.7,303,1,Yes,No,Yes,Yes,0
CUST00054,54.0,Male,Delhi,2020-01-03 06:00:00,34,Month-to-Month,Digital Wallet,94.71,3122.12,9.7,307,1,Yes,Yes,Yes,No,0
CUST02972,25.0,Male,Mumbai,2020-05-03 20:00:00,30,Month-to-Month,Credit Card,70.98,1920.12,6.2,345,1,Yes,Yes,Yes,Yes,1
CUST03335,25.0,Female,Bangalore,2020-05-18 23:00:00,6,Month-to-Month,Cash,76.39,515.13,0.3,144,2,Yes,Yes,Yes,No,0
CUST01920,18.0,Male,Mumbai,2020-03-21 00:00:00,26,One Year,Digital Wallet,37.1,904.11,29.5,373,0,Yes,Yes,No,No,0
CUST03715,40.0,Female,Mumbai,2020-06-03 19:00:00,2,Month-to-Month,Digital Wallet,84.79,173.52,12.2,132,1,Yes,Yes,No,Yes,0
CUST04982,45.0,Male,Chennai,2020-07-26 14:00:00,6,One Year,Credit Card,80.66,499.72,0.1,421,1,Yes,Yes,Yes,No,0
CUST00946,23.0,Male,Chennai,2020-02-09 10:00:00,50,Month-to-Month,Cash,96.74,4513.74,4.6,459,1,Yes,Yes,No,Yes,0
CUST01701,47.0,Female,Mumbai,2020-03-11 21:00:00,25,Month-to-Month,Bank Transfer,45.43,1178.37,8.8,319,1,Yes,Yes,No,No,0
CUST03293,46.0,Male,Delhi,2020-05-17 05:00:00,39,Month-to-Month,Bank Transfer,80.29,3254.36,2.7,335,1,No,Yes,No,Yes,0
CUST02161,44.0,Male,Chennai,2020-03-31 01:00:00,30,Month-to-Month,Credit Card,44.37,1132.67,1.8,320,1,Yes,Yes,No,Yes,0
